Translation Key,Translated Value
st_adrenalin,Эпинефрин
st_adrenalin_descr,"Эпинефрин (также известный, как адреналин) представляет собой гормон совместно с нейромедиатором. Эпинефрин выполняет множество функций в организме: мгновенно регулирует частоту сердечных сокращений, расширяет кровеносные сосуды упрощая прохождение через них воздуха, а также вызывает метаболические сдвиги. Адреналин выделяется при борьбе или бегстве из симпатической нервной системы. Эффекты приводят к увеличению глюкозы в крови и жирных кислот, обеспечивая тем самым организм мгновенным субстратами для производства энергии внутри клеток по всему организму.\n \n %c[ui_gray_3]ХАРАКТЕРИСТИКИ:\n %c[d_blue] • %c[ui_gray_2] медикамент\n %c[d_blue] • %c[ui_gray_2] импортный\n %c[d_blue] • %c[ui_gray_2] высокое качество\n %c[d_blue] • %c[ui_gray_2] быстрое использование (шприц)\n %c[d_blue] • %c[ui_gray_2] очень мощное отрезвляющее действие\n"
st_af_aac_name,Прикладной контейнер артефактов (Т2)
st_af_aam_name,Прикладной модуль артефактов (Т3)
st_af_absorbent_descr,"Распространенный артефакт. Свойства плохо изучены. Может образоваться совершенно в любой аномалии. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_absorbent_name,«Абсорбент»
st_af_atom_descr,"Аномальное образование редкой красоты. Внешне напоминает атом. Однако, помимо необычного внешнего вида, имеет ещё и целый ряд ценнейших характеристик, обладает способностью значительно повышать сопротивляемость электрическим разрядам, что делает его незаменимым при столкновении с электромагнитными аномалиями. Однако, его воздействие на организм снижает общую выносливость владельца, вызывая быструю усталость при длительных физических нагрузках. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_atom_name,«Атом»
st_af_ball_descr,"Очень подвижный и прыгучий артефакт. Нет точных данных, при каких условиях образуется этот шарообразный объект, но практика показывает, что он чаще всего встречается в местах повышенной электрической активности. Благодаря уникальной структуре перераспределяет кинетическую энергию, снижая последствия от разрывного урона, что делает его крайне ценным для исследователей и сталкеров. Однако его аномальная природа оказывает негативное влияние на защиту от электрических разрядов и химических веществ, делая владельца более уязвимым в условиях электрических аномалий и токсичных сред. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_ball_name,«Мяч»
st_af_baloon3_descr,"Кусок плотно спрессованных снежинок и мельчайших частей жертв аномалии, по форме напоминающий сердце. Положительно влияет на организм в целом. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_baloon3_name,«Ледяное сердце»
st_af_baloon_descr,"Артефакт представляет собой несколько соединённых между собой полых образований органической природы. При использовании выделяет газообразное вещество, способное нейтрализовать химические или токсичные частицы в организме человека. А ввиду того, что температура «Пузыря» всегда постоянна, вне независимости от условий его хранения, он к тому же может поглощать и тепло, создавая при этом тепловой барьер вокруг себя и носителя, который защищает от химического воздействия. Вместе с этим, артефакт сильно нагружает нервную систему его обладателя, что представляет большую опасность при воздействии на последнего шоком. Например, многие сталкеры так описывают своё состояние, когда они решали использовать «Пузырь» в зонах повышенного электрического поля: они за короткий промежуток теряли ориентацию в пространстве, быстро впадая в панику, и единственное что потом оставалось делать - это стараться кричать настолько сильно, насколько это возможно, потому что сталкеры, как они говорят, не могли услышать даже собственных криков. Так же как и артефакт «Браслет», выделяет едкие испарения. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_baloon_name,«Пузырь»
st_af_bat_descr,"Очень красивое аномальное образование. По магнитным свойствам сходно с металлами сверхвысокой плотности. Генерирует мощное гравитационное поле, а также создаёт особую энергетическую ауру, значительно увеличивающую скорость передвижения. Благодаря этому носитель артефакта становится более восприимчивым к пси-излучению, что делает «Летучую мышь» ценным трофеем для исследователей Зоны. Однако его побочный эффект — снижение защиты от разрывных повреждений, что делает носителя более уязвимым. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_bat_name,«Летучая мышь»
st_af_black_angel_descr,"Напоминающий корень артефакт. Когда не соприкасается с поверхностью, начинает парить в воздухе, будто подвластный невидимой силе. Его аномальная структура излучает мощную энергию, способную значительно ускорять регенерацию тканей и органов, делая его незаменимым для раненых сталкеров. Кроме того, «Чёрный ангел» обладает уникальной способностью поглощать радиацию, постепенно очищая организм носителя от её воздействия. \n Несмотря на его целительные свойства, он ускоряет истощение организма, ухудшая возможность быстро передвигаться. Тем не менее, ценность артефакта остаётся высокой, особенно среди коллекционеров и тех, кто ищет спасение от радиации. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_black_angel_name,«Черный ангел»
st_af_black_descr,"Потрескивающий от избытка энергии фрагмент Монолита. По свойствам отличается от привычных артефактов. С одной стороны, он бодрит тело и странным образом снижает ощущаемую тяжесть, позволяя носителю переносить больше груза без заметного напряжения. Однако, с другой стороны, кажется, что он высасывает жизненную энергию, испуская при этом опасное радиоактивное излучение. Долговременный контакт без защиты может привести к тяжёлым последствиям. Всего лишь частичка былой мощи Исполнителя желаний, но даже её влияние остаётся непредсказуемым и опасным. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_black_name,«Смерть»
st_af_black_spray_descr,"Редкий артефакт, о свойствах и происхождении которого пока мало что известно. Имеет схожую с другими сапфироподобными артефактами форму, однако его органическая природа указывает на то, что он был образован из сосудистых растений под воздействием пси-полей и электромагнитных волн. Уникальная особенность артефакта заключается в способности задерживать проходящий через него свет, что, к удивлению многих, может работать и с пси-волнами при контакте с ним. \nТак же при поглощении фотонов спосбен генерировать защитное поле, гасящее импульс от пси ударов. \nОднако стоит знать, что использование артефакта чрезвычайно опасно при его экспонировании в токсичной среде, поскольку его влияние повышает скорость протекающих в них реакций. Поэтому при исследовании токсичных районов настоятельно рекомендуется использовать СИМК для хранения артефакта. \nТем не менее, очень ценится ювелирами по всему миру из-за своей красивой синеватой ауры. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_black_spray_name,«Чёрные брызги»
st_af_blood2_descr,"Представляет собой довольно уродливое красноватое образование из спрессованных и причудливо изогнутых полимеризированных остатков растений, почвы и костей. Слегка повышает защиту от химических аномалий \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_blood2_name,«Кровь кирпича»
st_af_blood3_descr,"Слюдянистое образование в форме неровного круга. Цвет варьируется от белого до светло-синего, встречаются голубые, зеленые и сероватые экземпляры. По весу и на ощупь браслет напоминает металл, однако на самом деле состоит из тончайших чешуек неизвестного материала. Положительно влияет на здоровье. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_blood3_name,«Браслет»
st_af_blood_descr,"Довольно распространённый артефакт, представляющий собой желтовато-красное образование из спрессованных и окаменевших остатков растений, почвы и останков животных. Обладает способностью частично нейтрализовать вредные для человека химические вещества, поглощая их и снижая общий уровень токсичности в крови обладателя. Он может загореться при воздействии открытого пламени или даже самопроизвольно воспламениться. Также стоит проявлять большую осторожность рядом с источниками электричесва, так как артефакт хоть и начинает поглощать их, но не обладает достаточными для этого свойствами. Не рекомендуется оставлять артефакт на теле в течение длительного времени, так как образовавшиеся сгустки крови могут быть опасны для здоровья. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_blood_name,«Кровь камня»
st_af_bracelet_descr,"Артефакт образуется из распространённых видов растений бриофитов под сильным воздействием радиации и химических аномалий, что, в принципе, и объясняет его органическую природу. При использовании обеспечивает существенную внешнюю защиту от всех видов кислот, постепенно увеличивая их pH до уровня воды (pH 7). Кроме того, «Браслет» слегка противодействует пагубному воздействию пси-волн как аномалий, так и некоторых мутантов. Кроме того, артефакт является достаточно лёгким. \nОсновным же его недостатком является снижение защитных характеристик разрыва, что, возможно, связано с микроиспарениями артефакта, которые могут на них оседать. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_bracelet_name,«Браслет»
st_af_brain_descr,"Этот очень редкий артефакт внешне и прям точная копия мозга, за что и получил название. Ускоряет процессы обмена веществ, что способствует скорому насыщению. К тому же ослабляет воздействие радиации. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_brain_name,«Мозг»
st_af_bumerang_descr,"Редкий, уникальный артефакт. Повышает устойчивость к взрывам и ударм. Из необычных свойств может увеличить высоту прыжка носителя. Рождается в аномальных зонах, совмещающих в себе несколько типов аномальных образований. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое.\n %c[200,210, 131, 60] • %c[ui_gray_2] Очень дорогой и при этом ценный артефакт."
st_af_bumerang_name,«Бумеранг»
st_af_camelbak_name,«Верблюжий горб»
st_af_camelbak_up_name,Эпинефриновый гидратор
st_af_cell_descr,"Массивный артефакт гравитационной породы. Его необычайно высокая плотность делает его крайне тяжелым и значительно уменьшает пулестойкость сталкера. Несмотря на это, его уникальные свойства способствуют постепенному выведению радиации из организма, делая его особенно ценным для сталкеров, часто контактирующих с заражёнными зонами. Довольно редко, но всё же встречается в местах аномальной гравитационной активности. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_cell_name,«Клетка»
st_af_ceramic_name,Керамические пластины
st_af_ceramic_up_name,Улучшенные керамические бронепластины
st_af_chelust_descr,"Очень странный артефакт. Не защищает от наведённой радиации, он эффективно выводит уже накопленную дозу, снижая последствия облучения. Встречается крайне редко, но ценится как среди сталкеров, так и среди учёных. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_chelust_name,«Цепь»
st_af_chertyaico_descr,"Размерами и формой отдаленно напоминает куриное яйцо, имеет глубокий черный цвет и поблескивает на свету. Если расколоть его, возникает очень сильный импульс неизвестной природы. Повышает защиту от разрыва. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_chertyaico_name,«Чертово яйцо»
st_af_clear_sky_descr,"Возможно существует в единственном экземпляре, второе название Сердце монолита. Даёт иммунитет к усталости. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_clear_sky_name,«Чистое небо»
st_af_cocoon_descr,"Артефакт гравитационной природы, обладающий уникальными свойствами. Значительно снижает вес переносимого груза, облегчая передвижение даже с тяжёлой экипировкой, за что особенно ценится среди сталкеров. Часто встречается в районах с высокой гравитационной активностью, однако из-за своей нестабильной структуры требует осторожного обращения. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_cocoon_name,«Кокон»
st_af_compass_descr,"Крайне редкий артефакт, последний раз который находили несколько лет назад. Обладает способностью показывать разрывы в аномальных полях. Говорят даже, что с его помощью можно без малейшего риска пройти мимо самых сложных аномалий, однако очень мало кто знает, как с ним обращаться. Последние лабораторные эксперименты выявили ещё одно свойство - это взаимодействие с объектами в движении, которое приводит к их исчезновению... или же телепортации? Негативно влияет на сытость и жажду. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое.\n %c[200,210, 131, 60] • %c[ui_gray_2] Очень дорогой и при этом ценный артефакт."
st_af_compass_name,«Лучший компас»
st_af_cooler_name,Модуль охлаждения
st_af_cooler_up_name,Улучшенный модуль охлаждения
st_af_cristal_drops_descr,"Твердый, прозрачный артефакт со светящейся субстанцией внутри. Умеренно защищает от воздействий пуль и радиации. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristal_drops_name,«Слёзы неба»
st_af_cristall2_descr,"Артефакт возникает в аномальных зонах под воздействием высоких температур. Дает имунитет к жару. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall2_name,«Огненный кристалл»
st_af_cristall3_descr,"Аномальное образование, состоящее из зеленых дуг. Умеренно защищает от жажды. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall3_name,«Щипач-камень»
st_af_cristall_descr,"Артефакт возникает в аномальных зонах под воздействием высоких температур. Он активно поглощает избыточное тепло из пространства вокруг себя, при этом оставаясь прохладным на ощупь. Приятным дополнением будет тот факт, что артефакт проявляет ещё и диэлектрические свойства, однако его использование также увеличивает и воздействие внешних факторов(артефакт притягивает быстролетящие объкты к себе, т.к. обладает собственным магнитным полем). Поэтому следует учитывать все плюсы и минусы артефакта. \n \nСтоит заметить, что «Кристалл» также пользуется большим спросом у ювелиров за пределами Зоны, так как его внутреннее ядро нерадиоактивно и очень красиво, если над ним умело поработать. Снаружи покрыт очень твёрдым слоем в 10 мм, который и излучает большую часть радиации. \nТем не менее, следует быть чрезвычайно осторожным при продаже артефакта другим лицам, так как даже минимальное количество радиоактивных веществ может привести к смерти носителя. Покрыт очень твердым слоем. Относительно тяжелый из-за высокой плотности. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall_flower2_descr,"Артефакт представляет собой камень, близкий по своим характеристикам к гранитам. Возникает внутри гравитационных полей огромной интенсивности. Немного облегчает прыжки и слегка защищает от сонливости. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall_flower2_name,«Застывший цветок»
st_af_cristall_flower3_descr,"Розоватый, полупрозрачный зернистый слиток размером с ладонь. Немного увеличивает термическое сопротивление, лечит при взрывах. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall_flower3_name,«Фантом»
st_af_cristall_flower_descr,"Этот артефакт напоминает сыр вперемешку с сапфировыми камнями, разве что только его внешняя оболочка излучает радиацию - но при умелой обработке из него можно извлечь эти нерадиоактивные синие вкрапления, используемые ювелирами для изготовления драгоценных изделий. Но полезность артефакта точно не ограничена его лишь промышленным применением. Существуют научно доказанные факты, что сапфировые камни хорошо защищают от радиации, в то время как внешняя оболочка артефакта повышает сопротивление к токсичной среде, пусть и не настолько эффективно. Однако не стоит забывать, что его использование представляет ещё и большую опасность для обладателя, так как артефакт по природе своей является достаточно хорошим катализатором радиации. Поэтому стоит избегать источников огня в непосредственной близости. Также, ввиду своей высокой плотности, «Каменный цветок» достаточно тяжёл даже по сравнению с другими аномальными образованиями Зоны. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_cristall_flower_name,«Каменный цветок»
st_af_cristall_name,«Кристалл»
st_af_crystal_blood_descr,"Представляет собой красноватое образование из спрессованных и окаменевших остатков растений, почвы и останков животных. Обладает способностью частично нейтрализовать вредные для человека химические вещества. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_crystal_blood_name,«Кристальная кровь камня»
st_af_crystal_generator_descr,"Артефакт электрической структуры. Создаёт вокруг себя поле, способное рассевать электричество. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_crystal_generator_name,«Генератор»
st_af_crystal_glassbeads_descr,"Многое в этом артефакте остаётся загадкой. Впрочем, достоверно установлено, что излучение, возникающее при пульсации утолщений «Кристальных бус», заставляет кровь в открытых ранах очень быстро сворачиваться. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_crystal_glassbeads_name,«Кристальные бусы»
st_af_crystal_gravi_descr,"Артефакт образуется при длительном гравитационном воздействии на металлосодержащие вещества. Способен поддерживать небольшое антигравитационное поле вокруг себя. Многие сталкеры используют его, чтобы значительно уменьшить вес своего рюкзака. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_crystal_gravi_name,«Кристальный грави»
st_af_crystal_ice_descr,"Внешне артефакт похож на «Колобок». Бытует мнение, что это и есть «Колобок», скрещанный со вспышкой. Способен резко увеличивать мышечный тонус носителя. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
st_af_crystal_ice_name,«Кристальная вспышка»
st_af_crystal_oko_descr,"Этот очень редкий артефакт внешне напоминает глаз, за что и получил название. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_crystal_oko_name,«Всевидящее око»
st_af_crystal_vyvert_descr,"Артефакт причудливой формы, возникающий в местах повышенной гравитационной активности. Представляет собой своего рода губку, которая поглощает химические элементы. Увеличивает подтребность во сне. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_crystal_vyvert_name,«Кристальный выверт»
st_af_dark_soul_descr,"Малоизученный артефакт. Значительно повышает выносливость, используя внутренние резервы организма, но из значительной радиоактивности не пользуется спросом. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_dark_soul_name,«Тёмная душа»
st_af_death_lamp_descr,"«Большой, красный и проклятый» - это то, как сталкеры предпочитают описывать данный артефакт, в то время как некоторые обращаются к нему как «семя сатаны». Более того, многие торговцы даже отказываются его покупать. На самом деле мало что известно о его происхождении, и ничего ценного из его свойств не было обнаружено до сих пор.\n«Смерть-лампа» была впервые обнаружена несколько лет назад группой из трёх опытных сталкеров. Вскоре, после доставки артефакта учёным на Янтаре, двух из трёх сталкеров нашли мёртвыми, а их лица выражали неподдельный ужас. Судьба третьего сталкера так и осталась неизвестной.\nА после несчастного случая члены научной команды, ответственной за изучение артефакта, начали сообщать о том, что в последующие дни у них было серьёзное расстройство сна.\nНе считая столь таинственных эффектов, артефакт определённо истощает организм и силу воли носителя, часто приводя к головокружению или потери сознания. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое.\n %c[200,210, 131, 60] • %c[ui_gray_2] Очень дорогой и при этом ценный артефакт."
st_af_death_lamp_name,«Смерть-лампа»
st_af_deformer_descr,"Уникальный артефакт. Был найден в единственном экземпляре на разломах Затона. По сей день учёные не пришли к однозначному выводу что первично, артефакт образуется на месте разлома земной коры, или сам артефакт порождает эти разломы. Повышает устойчивость к пси воздействию аномалий. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_deformer_name,«Деформер»
st_af_dragon_eye_descr,"Артефакт образуется чаще в огненных аномалиях и имеет вид глаза рептилии. Довольно существенно увеличивает вес рюкзака, но обладает хорошими восстановительными характеристиками. Отлично защищает от огнненного воздействия, впитывая часть тепла. Ввиду черезвычайной редкости и высокой эффективности пользуется спросом. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[d_cyan] • %c[ui_gray_2] Нестабильный артефакт, мусорный\n %c[d_cyan] • %c[ui_gray_2] Невозможно поместить в контейнер"
st_af_dragon_eye_name,«Глаз дракона»
st_af_dummy_battery3_descr,"Белое, с синими переливами кольцо из легкого стеклянистого материала. Будучи насаженное на тонкий горизонтальный стержень и слегка раскрученное, продолжает движение до тех пор, пока предельной силой не будет остановлено. Первый найденный в Зоне «вечный двигатель». Умеренно защищает от воздействий пуль. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_dummy_battery3_name,«Ожерелье»
st_af_dummy_battery_descr,"Артефакт является довольно популярным в Зоне и ценится в основном за свои тонизирующие свойства и лёгкость, имея при этом ещё и ряд недостатков. Побочным же эффектом тонизирующих свойств «Батарейки» является повышенная жажда. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_dummy_battery_name,«Батарейка»
st_af_dummy_dummy2_descr,"Ранее считался хламом, лишённым каких-либо полезных свойств. Однако некоторое время назад выяснилось, что при постоянном контакте с телом человека данный артефакт немного усиливает тонус мышц. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]низкое."
st_af_dummy_dummy2_name,«Болванка»
st_af_dummy_dummy3_descr,"Артефакт напоминает паука синего цвета, от чего и получил свое название. Немного защищает от шокового воздействий и от разрывов мутантами. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]высокое."
st_af_dummy_dummy3_name,«Электрический Паук»
st_af_dummy_dummy_descr,"Артефакт состоит из двух дисков голубоватого цвета, связанных между собой полупрозрачным материалом неизвестной природы. Это очень лёгкое аномальное образование, крайне похожее на семейство «Пустышек», считалось лишённым каких-либо полезных свойств в течение долгого времени. Возможно, артефакт является результатом слияния одной из «Пустышек» с другим артефактом под сильным воздействием аномалии. \nИзвестно, что когда артефакт вступает в реакцию с телом - повышается выносливость организма, и носитель «Панциря» начинает чувствовать себя помолодевшим. Однако для некоторых сталкеров это грозит гиперактивностью, что, впрочем, имеет и свои плюсы - у таких голова точно не закипит под воздействием пси-волн. \nТем не менее, артефакт опасен при использовании в недостаточно насыщенном организме, так как он способен усиливать протекающие в них химические реакции. \n \n %c[ui_gray_2]ХАРАКТЕРИСТИКИ:\n %c[200,210, 131, 60] • %c[ui_gray_2] Радиоактивное излучение по «Шкале излучения артефактов» - %c[200,210, 131, 60]среднее."
