Translation Key,Translated Value
st_wpn_lr300_camo,LR-300ML (camouflé)
st_wpn_toz194,TOZ-194
exo_merc_grass_outfit_name,Exocombinaison prairie mercenaire
stalker_outfit_description,"%c[ui_gray_1]Une tenue assemblée dans la Zone et fabriquée à la main par des artisans locaux. Faite de tissu caoutchouté à double couche avec doublure en plexiglas et armure intégrée, la Sunrise est l'une des plus anciennes combinaisons encore utilisées. Elle est d'ailleurs considérée comme le strict minimum pour toute incursion sérieuse dans la Zone. Malgré tout, elle est très populaire chez les novices comme chez les vétérans, tant pour sa facilité d'amélioration que pour son coût abordable.\n \n"
st_af_signet_descr,"Artefact rappelant un écrou métallique déformé, parfois appelé ""Amulette"". Plusieurs stalkers gardent leur Sceau plutôt que de le vendre, affirmant qu'il aide à se détendre et à récupérer après un raid périlleux dans la Zone.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Atout spécial\n"
st_af_empty_af_aac_name,CAC avec Plein-Vide
mutant_psevdodog_tail,Queue de pseudochien
merc_scientific_outfit_description,"%c[ui_gray_1]Variante de la SEVA commandée par les mercenaires. Les vétérans la portent pour les contrats de chasse aux artefacts : bonne anomalie-protection, mais absente des récents perfectionnements contre champs psy.\n \n"
st_af_fire_name,Flammèche
st_wpn_svu_alt,OTs-03 SVU (alternative)
helm_ach7ex_descr,"%c[ui_gray_1]L'ACH-7EX est une version ""étendue"" de l'ACH-7. L'ajout d'un système respiratoire améliore nettement le modèle. Il offre une protection chimique et radiologique entre celle du GP-5 et du kit PBF, ainsi qu'une protection physique correcte. Il séduit de nombreux stalkers en quête d'un bon compromis économique et protecteur entre anomalies et combat.\n \n"
st_placeable_tv_box,Téléviseur
st_af_dummy_battery_name,Batterie
st_note_rf_tip_af_ring_name,Signal RF Anormal : Anneau (Artefact)
~,~
st_data_export_limb_duration,Limb duration
st_addon_scope_spectre_tactical_kit,Kit tactique Spectre AUG 9mm
st_af_full_empty_name,Plein-Vide
killer,Mercenaire
st_knifebf4,Couteau de combat OTs-4
st_placeable_metal_plate,Plaque métallique
st_wpn_ak74u_m1_isg_descr,"Modèle custom fondé sur l'AKS-74U par Rifle Dynamics. C'est l'une des armes les plus modernes et fiables de la Zone. Plusieurs lots d'AK Rifle Dynamics ont été envoyés en Ukraine pour essais pour une adoption par les forces spéciales ou une licence vers l'Europe de l'Est. Les tests sont annulés, l'AK12 2016 et l'AEK étant adoptés par les forces spéciales. Quelques exemplaires de démonstration sont arrivés lentement dans la Zone et sont utilisés uniquement par les unités ISG.\n \n %c[ui_gray_2]ÉQUIPEMENTS :\n %c[d_purple] @ %c[ui_gray_2] Dispositifs : ATPIAL (AN/PEQ-15) par L3 Insight Technologies (laser visible/infrarouge + lampe IR)\n %c[d_purple] @ %c[ui_gray_2] Lunettes : tout modèle compatible picatinny\n %c[d_purple] @ %c[ui_gray_2] Silencieux : Rifle Dynamics ISG Sound Suppressor\n"
st_prt_o_ballistic_14,Plaques polyéthylène armor (improvisé)
helm_ppm88_descr,"%c[ui_gray_1]Masque russe conçu pour les risques CBRN écologiques. C'est le successeur fonctionnel et spirituel du GP-5 dans la Zone, avec des caractéristiques similaires mais beaucoup plus efficace contre les menaces chimiques et radiologiques. Une bonne option pour la plupart des stalkers, tant qu'ils évitent trop de combats ou d'imprudence.\n \n"
st_rebirth_descr,"ATTENTION ! Ne jamais utiliser en même temps qu'un autre médicament : cela pourrait être fatal. Ce puissant mélange contenu dans une petite seringue te fera perdre connaissance. Mais quand tu te réveilleras (si tu te réveilles), tu te sentiras renaître. Injecte la seringue dans ta cuisse tout en étant assis.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_red] @ %c[ui_gray_2] provoque des vertiges extrêmes \n %c[d_blue] @ %c[0,252,186,3] premiers soins %c[ui_gray_2] complet de tout le corps\n %c[d_blue] @ %c[0,232, 232, 232] régénère après-coup %c[ui_gray_2] TÊ%c[0,232, 232, 232]@@@@@@@@ %c[ui_gray_2]TO%c[0,232, 232, 232]@@@@@@@@ %c[ui_gray_2]B%c[0,232, 232, 232]@@@@@ %c[ui_gray_2]J%c[0,232, 232, 232]@@@@@ \n"
cs_nbc_outfit_description,"%c[ui_gray_1]Une combinaison CS-2b remplacée par un gilet tactique spécial à poches. Protection faible contre balistique et anomalies, mais reste une solution fiable et économique.\n \n"
dolg_scientific_outfit_name,Combinaison scientifique universelle PS5-9Md
st_joint,Joint de cannabis
st_wpn_pb_new_descr,"The PB silenced pistol (Pistolet Besshumnyy - ""Silenced Pistol"", GRAU Index 6Ï9) was designed with a two-part suppressor, the main suppressor and a section built into the barrel, which allows the weapon to be operated without problems even without the main suppressor attached, but operating the weapon this way will not mitigate the sound or muzzle flash. It was intended for army reconnaissance groups and USSR KGB personnel and introduced into service in 1967. It remains in service with FSB special units and the Internal Troops of the Ministry of Internal Affairs of Russia. Not as popular as the Makarov pistol, but still often used by stalkers, as it shares the same advantages as the PM. \n \n"
st_addon_sil_tgpv,Silencieux TGP-V
st_wpn_saiga12s_isg_descr,"Fusil à pompe semi-automatique, fabriqué aux États-Unis mais basé sur la célèbre série russe de fusils de chasse Saiga. Le système de récupération de gaz à long piston de l'AK-47 légendaire a été repris sur le KS-12, offrant un fonctionnement fiable dans des conditions extrêmes. Ce modèle est doté d'un mécanisme de détente permettant des rafales de deux coups.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]États-Unis, Russie\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Kalachnikov USA\n"
st_wpn_desert_eagle_nimble_descr,"Cette arme a été apportée dans la Zone par un stalker nommé Logan Williams. Déguisé en photographe de TIME, il a réussi à pénétrer seul au coeur de Pripyat. Sa localisation actuelle est inconnue, mais il est réputé travailler comme informateur spécialisé dans tout ce qui touche à la Zone.\n \n %c[ui_gray_2]ACCESSOIRES :\n %c[d_purple] @ %c[ui_gray_2] Viseur DOCTER"
nbc_outfit_name,Tenue tactique de stalker
dolg_exolight_outfit_description,"Aussi appelée ""Radsuit"", il s'agit d'un lourd gilet pare-balles équipé de plaques de classe IV renforcées d'acier. Dispose de nombreux points d'attache pour y fixer un exosquelette rigide. Sans structure motorisée pour faciliter la charge, cette armure s'avère très fatigante à porter longuement. Elle n'est utile qu'en mêlée ou en fusillade : aucune protection contre les anomalies. On la retrouve généralement chez l'élite du Devoir : gardes du corps ou soldats chargés de raids suicides contre les ennemis du Devoir.\n \n"
st_af_grid_up_name,Grille en titane améliorée
af_dummy_spring,af_dummy_spring
st_af_fuzz_kolobok_descr,"Artefact relativement rare issu des zones chimiques, le Kolobok est recherché pour sa capacité à soigner la plupart des blessures et arrêter les saignements rapidement. \nPour une raison inconnue, des rumeurs parmi les scientifiques affirment que l'artefact modifie la génétique de son porteur, ce qui n'est pas prouvé et semble plutôt viser à monopoliser l'approvisionnement. Cela ne signifie pas pour autant qu'il soit complètement inoffensif. \nUn défaut : le Kolobok interagit avec les particules radioactives, il vaut donc mieux éviter les champs radioactifs lorsqu'on en possède un, d'autant plus que les inconvénients ne sont pas compensés par les avantages. Il ralentit aussi la récupération d'énergie, conséquence de ses aiguilles fines qui causent de petites blessures douloureuses, réduisant ainsi l'endurance. \nIl affaiblit également la protection contre la chaleur et les acides à cause de sa forte inflammabilité. \nLéger et facile à transporter. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_knife_6x4_descr,"Une baïonnette polyvalente conçue pour être fixée sur les fusils, avec une lame aiguisée, un côté cranté et un coupe-fil intégré lorsqu'elle est associée à son fourreau. Sa solidité et sa polyvalence en font un outil indispensable pour les soldats, pratique en combat, survie et tâches utilitaires.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_orange] @ %c[pda_white] Utilisation : %c[ui_gray_2]Écorcher les mutants\n %c[d_cyan] @ %c[pda_white] Arme de mêlée\n %c[d_cyan] @ %c[pda_white] Puissance d'attaque légère : %c[ui_gray_2]30\n %c[d_cyan] @ %c[pda_white] Puissance d'attaque lourde : %c[ui_gray_2]52\n %c[d_cyan] @ %c[pda_white] Pénétration de l'armure : %c[ui_gray_2]10\n %c[d_cyan] @ %c[pda_white] Coupe la peau épaisse des mutants ? NON\n %c[d_cyan] @ %c[pda_white] Qualité de la peau du mutant : %c[ui_gray_2]25% - 40%\n"
st_cleaning_kit_p_new,Trousse de nettoyage d'arme Type A
st_itm_expertkit_name,Kit d'outils expert
st_sewing_kit_b,Kit de couture basique
st_barrel_8,Canon 5.45mm [A] (Canon)
st_addon_scope_compm4s,Lunette Aimpoint CompM4s
st_af_aac_name,Conteneur d'application d'artefacts (vide)
st_prop_restore_health,Restauration de santé
gamma_explosion_cap,%c[pda_white]Protection Explosion :
merc_scientific_outfit_name,SEVA mercenaire
st_placeable_barrel_metal,Tonneau en métal
st_wpn_fn57,FN Five-seveN
st_placeable_trophie6,Trophée de sangsue B
st_wpn_korth_descr,"Pistolet custom fabriqué par le légendaire fabricant d'armes haut de gamme Korth. Pour certains passionnés, il n'y a rien à ajouter. Les armes Korth se distinguent par des prix comparables à des voitures allemandes plutôt qu'à des armes allemandes, bien que le ticket d'entrée reste bien plus abordable. En somme, les Korth sont des armes de légende.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]Allemagne\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Korth Waffen\n"
merc_sunset_outfit_name,Combinaison LCz mercenaire
item_doc_x8_name,Ordre de transfert
st_wpn_ithacam37_trench,Ithaca M37 Trenchgun
merc_jackal_outfit_name,"Tenue légère tactique ""Jackal"""
dolg_heavy_redline_outfit_name,Armure de commandement PSZ-9kl
st_addon_sil_spec_isg,PBS Rifle Dynamics
st_prop_shelf_2,Étagère en bois (grande)
exo_wood_outfit_description,"Aussi appelée ""Radsuit"", il s'agit d'un lourd gilet pare-balles équipé de plaques de classe IV renforcées d'acier. Dispose de nombreux points d'attache pour y fixer un exosquelette rigide. Sans exo motorisé, la charge éreinte rapidement. Ce modèle intègre une combinaison CBNR ancienne génération doublée de kevlar.\n \n"
st_prt_w_p_spring_3,Ensemble ressort de recul .45 (Ressort)
ui_inv_outfit_power_restore,Récupération d'endurance
st_ecologist_outfit_yello_description,"%c[ui_gray_1]La SSP-99 est une combinaison CBNR de dernière génération, pensée spécialement pour la Zone. Utilisée lors d'expéditions scientifiques. Associée à son casque, elle intègre un système de filtration et climatisation. La version Topaze protège mieux contre les radiations.\n \n"
st_af_skull_miser_descr,"Artefact léger et fragile, constitué de fibres végétales anormales tressées. Favori de la racaille de la Zone, aussi appelé ""petit Exauceur des voeux"". Quand un porteur tue en visant le cerveau, la Zone récompense en faisant apparaître de l'argent autour de la victime. Pour certains, c'est sa façon d'inciter au ""nettoyage"". D'autres pensent que la Zone serait vide de richesses si elle ne voulait pas attirer du monde.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Atout spécial\n"
st_addon_scope_mod_x_gen3,Châssis MOD X Gen.3 pour Remington M700
helm_spartan_descr,"%c[ui_gray_1]Un casque commandé par des stalkers très influents, dérivé du modèle Apocalypse autrefois utilisé par le ""Dernier Jour"". Cependant, comparé à ce dernier, il est à la fois plus léger et plus protecteur sur tous les plans. C'est un concurrent sérieux des casques de combat modernes comme la série ""Sphère"" et il offre une excellente protection contre les anomalies. Un choix prisé par les stalkers qui parviennent à s'en procurer un.\n \n"
st_gas_tube_5,Tuyau à gaz [A|V][Russie] (Tuyau à gaz)
st_wpn_fal,FN FAL
bandit_novice_outfit_description,"%c[ui_gray_1]Une veste en cuir noir typique des bandits et truands de la Zone. Surtout portée pour intimider les novices d'autres factions, elle protège à peine plus qu'une légère brise ou une bouteille de vodka qui vole.\n \n"
st_af_ah_h2,"Échantillon anormal ""Éponge"""
st_rank_blackops,Blackops squad
st_bolt_14,Tête rotative [A/PP] (Verrou)
st_wpn_vityaznew_descr,"Pistolet-mitrailleur en 9x19 mm Parabellum dérivé du PP-19 Bizon. Basé sur l'AK-74 et partageant la majorité de ses composants, il est souvent surnommé le ""MP5 de la Fédération de Russie"".\n \n"
st_steel_wool,Laine d'acier
st_shovel_mili,Pelle de tranchée militaire
st_wpn_winchester1873,Winchester Model 1873
st_prop_underbarrel_slot,Rail lance-grenades
st_data_export_power_restore_max,Total stamina recovery
csky_medium_outfit_name,Armure CS-3a
st_af_sun_descr,"Artefact rare très prisé des collectionneurs. Son enveloppe extérieure est banale ; mais si on la fracture comme une géode, on découvre au coeur une lumière chaude et jaune, qui brille en continu. Les Soleils aiment la compagnie des vrais rayons solaires et offrent de l'énergie à leur porteur lorsqu'ils sont exposés. Mais, privés de lumière, ils puisent leur énergie dans les êtres vivants proches, qu'ils drainent lentement.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Atout spécial\n"
st_beans,Haricots à la sauce tomate
st_placeable_lead_box_open,Coffret en plomb ouvert
st_wpn_mp5,MP5A3
st_wpn_k98,Karabiner 98 Kurz
st_letter_mercenary_name,Note de mercenaire
st_vodka2_descr,"Dans la lignée des vodkas portant le nom de chefs russes, Putinka a été lancée après l'élection de Vladimir Poutine à la présidence. Produite en Russie à partir du meilleur grain et d'une eau cristalline des sources de Sibérie. Triple filtration, douceur, goût unique ne sont que quelques-unes de ses caractéristiques. À consommer avec modération.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_blue] @ %c[ui_gray_2] boisson\n %c[d_red] @ %c[ui_gray_2] alcool fort\n"
st_upgr_w_scope_mount,Optiques et montages 'MTt'
st_addon_scope_aim_acro,ACRO P-1
MDR_black_up_descr,"Le Desert Tech MDR (Micro Dynamic Rifle) sur STALKER GAMMA est un fusil bullpup polyvalent, réputé pour son design compact et sa modularité exceptionnelle. Chambré pour divers calibres, il excelle aussi bien au corps-à-corps qu'à longue distance. Sa prise en main ambidextre, son poids léger et sa haute précision en font un choix fiable pour quiconque s'aventure dans les dangers imprévisibles de la Zone. Cette version est chambrée en 7.62x51, avec un corps en polymère noir, et a été définitivement améliorée via le Pack d'Améliorations Spéciales.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Origine : %c[ui_gray_2]États-Unis\n %c[d_cyan] @ %c[pda_white] Fabricant : %c[ui_gray_2]Desert Tech LLC\n \n %c[ui_gray_2]ACCESSOIRES : \n %c[0,93,0,116] @ %c[0,140,140,140] Lunette Spectre 1-4x avec viseur deltapoint profil bas sur montage déporté à 45°, et chargeur allongé 30 coups\n"
pda_encyclopedia_name,Nom
st_walkie,Talkie-walkie
st_af_signet_name,Sceau
military_proto_exo_outfit_description,"%c[ui_gray_1]Première itération du projet exosquelette militaire, basé sur la Skat-9 modifiée : protection balistique inférieure à la troisième génération, mais facilité accrue d'usage en champ anormal.\n \n"
st_wpn_ks23_ecolog_descr,"Le KS-23 est techniquement un « fusil à pompe » manuel tirant des cartouches 23mm spéciales. Cependant, malgré son apparence de fusil à pompe, il a été officiellement classé « carabine spéciale » par les Russes, en raison de son imposant canon rayé, très différent d'un fusil à pompe à canon lisse classique. La version ""Eco"" a été modifiée spécialement pour répondre aux besoins du personnel scientifique présent dans la Zone.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]URSS\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Tula Arms Plant\n"
st_prt_i_scrap,Ferraille
st_af_pin_descr,"Un petit artefact formé par les anomalies thermiques de la Zone sous des températures extrêmes. Cet artefact semble avoir été un organe d'une plante vasculaire. Des études approfondies ont montré que d'autres tissus organiques sont fusionnés en profondeur. \nLa tige n'a aucune propriété utile. Au contraire, les petites pointes réduisent la température du corps de l'utilisateur et refroidissent tout ce qui se trouve à proximité. \nCet artefact procure une légère protection psy, car il résonne sous l'influence des ondes psy. Cependant, il n'est pas recommandé de t'approcher des anomalies chimiques et acides en sa possession, car il augmente les effets néfastes des acides et toxines dans ton sang. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_bandage,Pansement
st_tobacco_descr,"Les cigarettes étant rares et chères dans la Zone, du tabac brut permet d'en rouler à moindre coût. Cette boîte hermétique garde la fraîcheur pendant des jours, voire des semaines, selon les conditions de stockage.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_blue] @ %c[ui_gray_2] stimulant\n %c[d_red] @ %c[ui_gray_2] usage lent (rouler)\n %c[d_blue] @ %c[ui_gray_2] effet anti-alcool puissant\n %c[d_red] @ %c[ui_gray_2] basse qualité\n"
st_af_ah_r5,"Échantillon anormal ""Champignon"""
st_freedom_fp,Patch (Liberté)
st_wpn_colt1911_n,Colt M1911
st_af_black_angel_name,Archange noir
isg_lcs_outfit_name,Combinaison LC UNISG
st_handgun_ap_rounds,Balle de pistolet perforante
ammo-357-hp,.357 HP
isg_nosorog_outfit_name,Nosorog UNISG
st_note_rf_tip_af_electra_moonlight_name,Signal RF Anormal : Clair de Lune (Artefact)
ecologist_guard_outfit_description,"%c[ui_gray_1]Tenue basique initialement réservée à l'équipe scientifique ""Iskra"" du Professeur Hermann, devenue une combinaison abordable pour les gardes écologistes dans toute la Zone. Offre une protection anomalique plus que convenable pour son prix, mais n'arrête guère plus qu'une balle de pistolet. Les gardes préfèrent la SEVA ou SSP-99M dès qu'ils en ont les moyens. Ceux qui s'attendent à des combats sérieux optent plutôt pour les tenues militaires.\n \n"
st_wpn_fort17,Fort-17
st_bolt_carrier_1,Culasse mobile à verrou tournant [Russie] (Culasse)
ammo-9x18-pmm,Cartouches 9x18 mm HP
exo_dolg_red_outfit_description,"Aussi appelée ""Radsuit"", il s'agit d'un lourd gilet pare-balles équipé de plaques de classe IV renforcées d'acier. Dispose de nombreux points d'attache pour y fixer un exosquelette rigide. Sans structure motorisée pour faciliter la charge, cette armure s'avère très fatigante à porter longuement. Elle n'est utile qu'en mêlée ou en fusillade : aucune protection contre les anomalies. Variante réservée aux chasseurs d'élite du Devoir, où sa meilleure défense contre mutants trouve tout son intérêt.\n \n"
cs_stalker_proto_exo_outfit_name,Proto-exosquelette CS-2b
st_data_export_weapon_kind_shotgun,Shotgun
st_wpn_val,AS Val
greh_exo_outfit_description,"%c[ui_gray_1]Armure high-tech tirée des modèles militaires expérimentaux. Les servomoteurs sont constitués d'alliages jamais recensés ailleurs dans le monde. Combinaison kevlar/acier et gilet pare-balles classe IV, servomoteurs/membres motorisés. Provoque une sensation de bonheur anormale chez le porteur : une sécurité peut-être illusoire.\n \n"
cs_exolight_outfit_name,Exocombinaison CS-5
st_wpn_sks_molot_descr,"Carabine semi-automatique à gaz, très utilisée pendant la Guerre Froide, l'SKS est encore déployée dans des unités de réserve ou de seconde ligne. Dépourvue de sélecteur de tir et limitée à 10 coups, elle fut supplantée par l'AK-47. Ce modèle est modifié pour tirer du 7.62x39mm.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]URSS\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Swiss Arms AG\n"
ammo-9x18-ap_descr,"La RG028 est une cartouche conçue pour ses capacités de pénétration. Son objectif était d'offrir une réponse efficace face aux gilets pare-balles : c'est pourquoi elle est dotée d'un noyau en acier trempé. En pratique, ses performances ne surpassent que peu la version standard, mais elle bénéficie d'un impact supérieur comparé à la 9x18 classique.\n \n%c[ui_gray_2] - %c[ui_gray_2] Pouvoir de pénétration d'armure (PA) : %c[ui_gray_1]BR3 (30) \n%c[ui_gray_2] - %c[ui_gray_2] Puissance d'arrêt nominale (DMG) : %c[ui_gray_1]18"
st_wpn_pb_bas_custom,PB
st_helm_m40,Masque à gaz M40
st_wpn_sr1mp_las_descr,"The SR-1MP pistol (GRAU index - 6P53), also known as ""Gyurza"" (Viper) or SPS (""Samozaryadnyy Pistolyet Serdyukova"" - Serdyukov Semiautomatic Pistol), was designed by P. Serdyukov and I. Belyaev with the powerful 9x21 cartridge to replace the APS machine pistol used by the special forces of the Russian Federation. This model can be fitted with a set of mounts to attach additional equipment, as well as work as a base for installing a suppressor. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] SR-1MP single rail mount. \n %c[d_green] • %c[ui_gray_2] SR-1MP 9x21 sound suppressor with mount. \n %c[d_green] • %c[ui_gray_2] Zarya laser sight. \n \n"
st_energy_drink,Boisson énergisante forte
st_af_fireball_lead_box_name,LLMC avec Bolide
st_af_fountain_name,Fontaine
st_meat_chimera,Goulash de chimère
st_data_export_post_heal_leg,Post-Heal Leg
bandit,Bandit
st_helm_rp_bala,Cagoule
st_pda_1_name,PDA (Version 1.0)
st_addon_scope_1p29,"1P29 ""Tyulpan"""
st_raisins_descr,"Un sachet de raisins secs. Riche en nutriments, aide à équilibrer la glycémie.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_blue] @ %c[ui_gray_2] nourriture\n %c[d_blue] @ %c[ui_gray_2] importée\n %c[d_blue] @ %c[ui_gray_2] source de nutrition propre\n"
st_af_ah_f1,Pierre Bavarde
st_prt_w_p_spring_4,Ensemble ressort de recul 9mm [occidental] (Ressort)
st_zat_b12_key_2,st_zat_b12_key_2
st_wpn_remington870_descr,"Le Remington 870 est un fusil américain lancé en 1950 par Remington Arms. Il est devenu l'un des fusils à pompe les plus connus au monde grâce à ses multiples déclinaisons et rechargement caractéristique. Proposé en diverses versions, il s'adapte aussi bien à l'armée, la police, la chasse, le sport ou l'autodéfense.\n \n"
st_data_export_ap_scale,st_data_export_ap_scale
isg_outfit_description,"%c[ui_gray_1]Modèle standard inspiré des unités spéciales occidentales, très courant dans de nombreux pays. C'est le minimum syndical pour un agent UNISG. Comparée à une simple combi LC de mercenaire, elle est plus lourde et moins protectrice : à peine adaptée à la Zone. Reste un grand pas face aux uniformes militaires ukrainiens standard.\n \n"
bandit_scientific_outfit_description,"%c[ui_gray_1]Les bandits ne sont guère portés sur l'étude ou la recherche, mais utilisent ce style de combinaison pour tendre des embuscades là où nul ne s'attend à les voir : dans les champs d'anomalies ou foyers radioactifs. La combinaison ajoute un revêtement isolant externe qui protège bien des effets anormaux variés. Faute de défense contre les impacts physiques, cet équipement reste idéal pour piéger des victimes naïves.\n \n"
st_akvatab_descr,"L'ibuprofène est un anti-inflammatoire non stéroïdien (AINS) utilisé pour traiter la douleur, la fièvre et l'inflammation. Utilisé comme antidouleur général.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_red] @ %c[ui_gray_2] provoque de légers vertiges\n %c[d_blue] @ %c[0,232, 232, 232] régénère après-coup %c[ui_gray_2] B%c[0,232, 232, 232]@@@@ %c[ui_gray_2]J%c[0,232, 232, 232]@@@@ \n"
ace_outfit_name,Combinaison scientifique ACE mercenaire
l11_pripyat,Pripyat
st_geiger_dead,Compteur Geiger
dolg_scientific_red_outfit_description,"%c[ui_gray_1]Variante allégée de la tenue scientifique du Devoir, beaucoup moins lourde mais moins protectrice. Le gilet balistique est ici remplacé par un gilet IIA à poches multiples.\n \n"
st_af_pin_name,Pin
st_addon_scope_cmore,C-MORE Railway Tactical
st_af_misery_bread_lead_box_name,LLMC avec pain anormal
st_wpn_cz75,CZ-75
st_data_export_skin_armor,Skin Armor
st_prop_med_case_1,Mallette médicale
st_wpn_aug_a3,Steyr AUG A3
cs_informer_pda_name,PDA de Crutch
st_data_export_fragments,Fragments
st_af_dummy_battery_lead_box_name,LLMC avec Batterie
st_medkit_ai1,Kit médical basique
st_wpn_toz34_bull_descr,"Modification artisanale du TOZ-34 n'utilisant que des cartouches ""Bull"" spéciales capables d'arrêter un tank. Les modifications concernent surtout le renforcement de l'arme ; visuellement elle ressemble à un simple TOZ-34 décoré, mais un examen attentif révèle un canon réalisé dans un métal unique, affichant son origine hors norme, tandis que la crosse en fibre de carbone porte la lettre ""F"". Difficile de savoir qui l'a confectionnée et comment elle a atterri dans la Zone ... \n \n%c[ui_gray_2]"
st_hide_burer_name,Peau de Domovoï
st_addon_scope_bravo4,BRAVO4
ecolog,Ecologiste
st_glucose_s,Petite injection de glucose
st_batteries_ccell,Batterie militaire
st_placeable_sumka6,Petit sac à dos
st_wpn_m79,M79
st_wpn_lr300,LR-300ML
st_wpn_9a91,9A-91
st_grenade_launcher_l85,Lance-grenades sous canon M320
st_wpn_gauss_bas,Fusil Gauss
st_wpn_ithacam37_sawnoff,Ithaca M37 (Coupée)
st_powder_rifle,Propulseur petite carabine
item_quest_case_02_name,Documents militaires
-,-
st_wpn_streetsweeper_aim_descr,"Le fusil à pompe unique à barillet rotatif de calibre 12, conçu pour le maintien de l'ordre et le combat, est une véritable puissance lors des affrontements rapprochés. Grâce à son chargeur tambour caractéristique, ses capacités de tir rapide et sa dispersion dévastatrice, c'est le choix incontournable de ceux qui privilégient la rapidité et la force lors des combats urbains. Cette variante est fortement modernisée, les composants internes sont ajustés avec précision, l'énergie à la bouche est significativement augmentée grâce à une pression plus élevée dans le canon. En sacrifiant la cadence de tir, la puissance d'arrêt est accrue. Ce modèle est équipé d'un viseur à collimateur Aimpoint AB fabriqué par une société suédoise.\n \n %c[ui_gray_2]ACCESSOIRES : \n %c[d_purple] @ %c[ui_gray_2] Viseur ""Aimpoint"" (intégré)"
st_af_itcher_descr,"Formation d'origine thermique. Le Gratteur se compose de deux couches distinctes. La surface est une roche métamorphique dure et dense, entièrement couverte de profondes cicatrices. Complètement inactif, il ne possède aucune propriété notable. En revanche, le noyau mou, jaune et lumineux est d'origine organique inconnue. Il consomme activement la chaleur excessive et reste toujours froid. \nCependant, il n'est pas recommandé de t'approcher des anomalies chimiques et acides lorsque tu possèdes cet artefact, car il augmente les effets néfastes des acides et toxines dans ton sang. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_af_compass_lead_box_name,LLMC avec Boussole
st_wpn_akm_descr,"L'AKM est un fusil d'assaut de calibre 7.62x39 conçu par Mikhaïl Kalachnikov. Il s'agit d'une version améliorée du fusil AK-47, développée dans les années 1950. Introduit dans l'Armée rouge en 1959, l'AKM est la version la plus répandue de la série AK et a été massivement utilisée dans les anciens pays du Pacte de Varsovie ainsi que chez de nombreux alliés africains et asiatiques. La production des AKM a été réalisée à l'arsenal de Toula et par les Ateliers mécaniques d'Izhevsk.\n \n %c[ui_gray_2]ACCESSOIRES :\n %c[d_purple] @ %c[ui_gray_2] Silencieux PBS-1\n %c[d_purple] @ %c[ui_gray_2] Lunettes : EKP-8-02 Kobra, 1P29, PSO-1\n %c[d_purple] @ %c[ui_gray_2] Lance-grenades GP-25 (après modification)\n \n"
st_vodka2,Vodka Putinka
st_af_electra_moonlight_descr,"Cet artefact électrostatique unique peut résonner sous l'influence des ondes psy. Les stalkers ont appris à l'ajuster pour qu'il vibre en déphasage avec la source principale d'émissions, neutralisant ainsi nettement leurs effets. Cette sphère d'une grande beauté protège aussi contre l'électricité, en réduisant la conductivité du corps exposé à de fortes tensions. \nAttention : le Clair de Lune peut s'enflammer ou même s'auto-enflammer en présence d'une flamme. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_placeable_shield,Bouclier
st_bandit_fp,Patch (Bandit)
st_af_moh_descr,"Artefact issu d'anomalies électriques. Son aspect tranchant cache une texture douce et agréable. Sur la ceinture, il détecte le contenu de l'estomac de son porteur. Dès qu'il repère toute viande crue de la Zone dans le système digestif, la Mousse s'active et utilise l'énergie de la viande pour stimuler l'organisme : l'effet dépend de la créature consommée.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Atout spécial\n"
